index,task,url,source,functional_category,profile
1452,"Create a new reservation for two at ""Blue Box Café by Daniel Boulud"" on a chosen date and time, then save the confirmation.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1455,"Book a last-minute table reservation for two at a given restaurant.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1456,"Create a reservation request for a large group of eight at a restaurant in ""NoMad Diner"", including a note requesting a private dining area.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1458,"Build a favorites list on Resy by adding the restaurants ""Sushi Lin Upper West Side,"" ""Passerine,"" and ""Hutong New York.""
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1462,"Book a new Sunday brunch reservation for two at ""The Smith - Midtown,"" including a note to request a window seat.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1463,"Set up a dining event alert on Resy by subscribing to notifications for last-minute table openings at ""Nobu"" over the upcoming weekend.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1464,"Create a personalized list titled ""Romantic Dinners"" on Resy and add the restaurants ""Le Bernardin,"" ""Jeju Noodle Bar,,"" and ""Eleven Madison Park"" to it.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1465,"Log in to your account, create a reservation at ""Tacombi - Fidi"" Then select an upcoming reservation at ""Tacombi - Fidi,"" and cancel the booking—confirm its removal from your schedule.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1466,"Login, add ""Passerine"" as favoriated in your account. then access your favorites list on Resy and remove it from the list.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1472,"Make a reservation at ""Tacombi - Williamsburg"" for 7:00 PM on a given night. Modify your ""Tacombi - Williamsburg"" reservation by changing the dinner time from 7:00 PM to 8:00 PM.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
1476,"Make a standard reservation for the nearest time at ""Mission Chinese Food, NYC."" Then edit your upcoming reservation at ""Mission Chinese Food, NYC"" to add a note about dietary restrictions.
Only use http://resy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://resy.com,webbench_food_and_dining,travel_booking,reservation_service_platform
2489,"Log in and Write and submit a detailed review for a local café near zip code 10013, including a star rating and specific comments on food quality and delivery experience.
Only use https://www.doordash.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.doordash.com,webbench_food_and_dining,food_services,commerce_platform
2490,"Create a new favorites list by saving stores with the heart button in your DoorDash account and add three frequently ordered restaurants to that list.
Only use https://www.doordash.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.doordash.com,webbench_food_and_dining,food_services,commerce_platform
2491,"Log in to your DoorDash account, add a new saved address 1 Broadway Street, NY, NY. Then navigate to your saved addresses, and remove the address from your profile.
Only use https://www.doordash.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.doordash.com,webbench_food_and_dining,food_services,commerce_platform
2496,"Change your default delivery address in your DoorDash profile from your ""1234 Smith Ln, New York, NY 10013"" to ""65 Doe Lane, New York, NY, 10001""
Only use https://www.doordash.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.doordash.com,webbench_food_and_dining,food_services,commerce_platform
2497,"Update your account's notification preferences to receive SMS alerts for order status updates instead of email notifications.
Only use https://www.doordash.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.doordash.com,webbench_food_and_dining,food_services,commerce_platform
677,"Log in to your Glassdoor account and submit an anonymous review for your current employer, BCG, including a 4‑star rating, three pros, and two cons.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
678,"Log in and create a new salary submission for a ""Product Manager"" position, detailing base salary, bonus, and any additional compensation components.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
679,"Log in to your Glassdoor account and add an interview review for a Finance Manager role, including the questions asked, interviewer impressions, and an overall difficulty rating.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
680,"Post a new discussion in a Glassdoor community Bowl about work-life balance at tech startups, providing your insights and suggestions.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
681,"Log in and submit a feedback tip for improving the company review process on Glassdoor, detailing specific areas where enhancements can be made.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
682,"Log in to your Glassdoor account, and join The Worklife Bowl, the New York City Bowl, and Job Referrals! Bowl.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
683,"Log in to your Glassdoor account and share your interview feedback for ""Salesforce"" by posting a detailed anonymous interview experience that includes specific questions and an overall difficulty rating.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
684,"Submit a new salary information entry on Glassdoor for a ""Marketing Manager"" position at a mid-sized company, including details for base salary, bonus, and location while ensuring anonymity.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
685,"Log in to your Glassdoor account, submit a new anonymous review for a company of your choice, then delete that review immediately, confirming that it has been removed from your profile.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
686,"Log in to your Glassdoor account, create an interview review for a ""Sales Manager"" position, then delete the interview review, validating that it is no longer visible.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
687,"Log in to your Glassdoor account, post a new comment in a community discussion about job search tips, then delete your comment and verify that it is no longer displayed.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
693,"Log in to your Glassdoor account, create a review for ""Apple"" as your employer, and submit the rating as 4 stars. Then locate the review you submitted for ""Apple"", and update it by increasing the rating from 4 to 5 stars and adding two new pros.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
694,"Log in to your Glassdoor account, post a review for the firm ""Accenture."" Then find the review you posted for ""Accenture"", and update the text to add further insights about career growth opportunities.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.glassdoor.com/index.htm,webbench_career,career_professional,professional_network_platform
1009,"Log in and create a new text post about your recent professional success, tagging two colleagues.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1010,"Publish a long-form article titled “The Future of Remote Work” using LinkedIn’s article editor, complete with an introduction and body text.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1011,"Create a Linkedin update post suggesting you got a job promotion and are now a Senior Associate at McKinsey.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1012,"Initiate a poll asking your network “What is your preferred work-from-home setup?” with four distinct answer options.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1013,"Write a direct message to a new connection thanking them for connecting and mentioning a shared professional interest.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1014,"Add a new certification entry titled “Certified Data Professional” to your profile, including the issuing organization and date earned.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1015,"Add a job history entry to your profile titled Analyst at LabRite, from June 2021 - September 2023.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1016,"Post a recommendation for a colleague, highlighting their project management expertise.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1017,"Comment on a recent article posted by Google, ensuring that your comment has a positive and professional connotation.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1018,"Compose and publish a newsletter titled “Career Hacks” with an outline covering at least three topics for the first issue.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1019,"Create a job description post on your LinkedIn profile for a freelance project opportunity.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1020,"Write a LinkedIn post sharing your insights on current market trends in digital marketing.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1021,"Compose a text-based post asking your network for advice on upskilling in data analytics and mention two trending skills you wish to learn.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1022,"Log in to your LinkedIn account, comment on a group discussion, and delete it.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1023,"Find a random profile on Linkedin, and request to connect. Then cancel the pending connection request that has not yet been accepted.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1024,"Make a Linkedin post about an event, and then remove it. 
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1025,"Save a job posting to a list of saved jobs. Then remove the saved job posting from your list of saved jobs.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1032,"Log in to your LinkedIn account and update your headline to “Senior Software Engineer at Google.”
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1033,"Make a post thanking several colleagues. Then edit the post to add an additional relevant hashtag before resubmitting it.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1034,"Update your LinkedIn profile summary to include details about a recent major project and new skills acquired.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1035,"Update your privacy settings so that only your first-degree connections can view your contact information.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
1036,"Change the URL of your public LinkedIn profile to a personalized version.
Only use http://linkedin.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.linkedin.com,webbench_career,career_professional,professional_network_platform
87,"Create a note in your APA account’s personal collection by saving the APA Style guidelines summary and tagging it as “Reference.”
Only use http://apa.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.apa.org,webbench_education,knowledge_reference,information_reference_platform
88,"Subscribe to the APA weekly newsletter by entering your email address on the subscription form available on the homepage.
Only use http://apa.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.apa.org,webbench_education,knowledge_reference,information_reference_platform
89,"Build a personal reading list in your APA account by adding three selected articles from the psychology research section, ensuring at least one article is from PsycARTICLES.
Only use http://apa.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.apa.org,webbench_education,knowledge_reference,information_reference_platform
95,"Access your profile settings and update your mailing address to 92 2nd Ave, New York, New York, 10003.
Only use http://apa.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.apa.org,webbench_education,knowledge_reference,information_reference_platform
96,"Modify your APA account’s newsletter preferences to switch from bi-weekly updates to monthly summaries.
Only use http://apa.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.apa.org,webbench_education,knowledge_reference,information_reference_platform
907,"Log in to jagranjosh.com and subscribe to the newsletter for current affairs updates by entering your email and mobile number.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.jagranjosh.com,webbench_education,knowledge_reference,information_reference_platform
908,"Submit feedback through the website’s contact form regarding the layout of the new exam guide section.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.jagranjosh.com,webbench_education,knowledge_reference,information_reference_platform
909,"Create a personalized study plan by bookmarking three exam preparation articles to your favorites list.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.jagranjosh.com,webbench_education,knowledge_reference,information_reference_platform
910,"Register for exam alerts by filling out the subscription form with your contact details, ensuring you select both email and SMS notifications.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.jagranjosh.com,webbench_education,knowledge_reference,information_reference_platform
911,"Log in to your account, create a list of 5 saved exam articles, then delete one article that you no longer wish to keep and confirm there are only 4 left.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.jagranjosh.com,webbench_education,knowledge_reference,information_reference_platform
912,"After adding an exam tip article to your favorites, remove it from the favorites list by checking the updated list.
Only use http://jagranjosh.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.jagranjosh.com,webbench_education,knowledge_reference,information_reference_platform
936,"Log in as a teacher and create a new assignment titled ""Introduction to Fractions"" that includes detailed instructions and expected outcomes for your students.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
937,"From your student account, create a new playlist called ""My Favorite Courses"" by bookmarking five courses spanning subjects like math, science, and history.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
938,"Develop a study plan in your Khan Academy profile that schedules dedicated practice sessions for Mathematics, Science, and English over the next week.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
939,"As a teacher, create a new class section for ""AP Chemistry"" by entering the class title and inviting students using their email addresses.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
940,"Log in, bookmark a lesson from the ""Art History"" course, then remove it from your saved items and confirm that it no longer appears.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
941,"As a teacher, create a temporary test assignment for ""Biology Lab"" and then delete it, ensuring it is removed from your assignments list.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
942,"Add a study plan about Math to your learning dashboard. Then remove the study plan from your learning dashboard and show your dashboard is cleared
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
948,"Log in to your student account and update your monthly learning goal on the progress dashboard to reflect a new target for completed exercises.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
949,"As a teacher, create an assignment titled ""World History Project"" then modify the existing assignment titled ""World History Project"" by extending its deadline by one week.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
950,"Ensure that your settings indicate daily alerts. Then adjust your notification preferences so that you receive weekly progress summaries instead of daily alerts in your account settings.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
951,"Edit your personal profile by adding a short bio and updating your profile picture on your Khan Academy account.
Only use http://khanacademy.org to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.khanacademy.org,webbench_education,knowledge_reference,information_reference_platform
1548,"Log in to your account and create a private presentation titled ""Staff Training Session - Q3"" intended only for limited internal distribution.
Only use http://slideshare.net to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.slideshare.net,webbench_education,knowledge_reference,information_reference_platform
1549,"Create a new slideshow titled ""Startup Funding Overview"" and include a brief company bio in the description section.
Only use http://slideshare.net to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.slideshare.net,webbench_education,knowledge_reference,information_reference_platform
1616,"Write and submit a digital feature summary for the video abstract of the article ""The effect of climate change on sources of radionuclides to the marine environment,"" following the Springer guidelines for digital content.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform
1617,"Add the article ""The effect of climate change on sources of radionuclides to the marine environment"" from the search results to your personal reading list via your Springer account.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform
1618,"Create a new alert for citation exports on topics related to ""sustainable agriculture"" from your account settings.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform
1619,"Go to your personal reading list and add the article ""Recent advances and challenges in experiment-oriented polymer informatics."" Then delete the article from your saved items.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform
1620,"After creating a draft digital feature submission titled ""Innovative Drug Delivery Systems,"" delete the draft from your account.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform
1627,"Log in to your Springer account, navigate to your saved alerts, and select to be alerted daily for ""machine learning"". Then change the frequency of the ""machine learning"" alert from daily to weekly.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform
1628,"Adjust your journal notification preferences in your Springer account to receive email updates about ""Online First"" articles instead of the default monthly summary.
Only use http://springer.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.springer.com/us,webbench_education,knowledge_reference,information_reference_platform
1632,"Log in to your StackExchange account, navigate to the Stack Overflow community, and post a new question titled ""How can I optimize Python code for faster execution?"" including a detailed description and a sample code snippet.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1633,"Log in and add a comment on a question in the Ask Ubuntu community, thanking the contributor for a particularly helpful answer.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1634,"In the Mathematics community, create a new question titled ""What are the best strategies for solving complex combinatorics problems?"" and include a detailed problem statement.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1635,"Log in, navigate to the Data Science community, and post an answer on a question about ""feature engineering techniques"" including at least two bullet points.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1636,"In the Server Fault community, post a new question titled ""How to properly configure a load balancer for high traffic websites?"" and include details about your network setup.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1637,"Log in, navigate to the Help Center via the site menu, and submit a feedback message regarding potential feature improvements.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1638,"Log in to the StackExchange Meta site and start a new discussion titled ""Suggestions for improving site navigation,"" detailing your community ideas.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1639,"In the Ask Different community, create a question titled ""Which macOS settings boost battery performance?"" and include details about my Macbook Pro M2 (256GB) model.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1640,"Post an answer in the Super User community to a question regarding ""SSD vs HDD performance"" and include relevant benchmark numbers.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1641,"In the Network Engineering community, create a new question titled ""What are the common pitfalls in configuring BGP?"" and add a detailed scenario with examples.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1642,"Log in and post a new question in the Academia community titled ""How to balance research and teaching responsibilities?"" with contextual examples from your experience.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1643,"In the Cross Validated (statistics) community, post an answer to a question on ""interpreting p-values"" that features a clear explanation and sample R code.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1644,"Using the Markdown editor, log in and create a comprehensive guide titled ""How to use StackExchange effectively"" on the Meta site.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1645,"Log in and post a new question in the Web Applications community titled ""What are effective strategies for increasing website engagement?"" listing at least three actionable tactics.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1646,"Post an answer in the Unix & Linux community for a question on ""bash scripting best practices"" that includes example commands and expected output.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1647,"Choose any StackExchange community and create a complete Q&A pair about a trending technology topic, ensuring both the question and answer are detailed.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1648,"In the Role-playing Games community, post a new question titled ""How do game mechanics in tabletop RPGs balance chance and strategy?"" with examples from popular games.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1649,"Log in to the Ask Ubuntu community and post a comment asking for further clarification on a technical detail in a recent question.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1650,"In the Sustainable Living community, create a question titled ""What are some practical ways to reduce household energy consumption?"" and describe current challenges with energy use.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1651,"On the Artificial Intelligence community page, post an answer to a question about ""building neural networks"" that includes at least one Python code snippet.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1652,"In the Robotics community, create a new question titled ""How do sensor fusion techniques improve robot navigation?"" and provide examples from recent research.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1653,"Log in to your account and create a new question in the Code Review community titled ""Request for feedback: My implementation of the A* algorithm,"" including a sample code snippet.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1654,"In the Ask Ubuntu community, craft a guide post titled ""How to troubleshoot common boot issues in Ubuntu"" with step-by-step instructions.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1655,"Post a detailed answer on the Server Fault community about ""VoIP troubleshooting"" by describing configuration examples and common issues.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1656,"Log in to the Mathematics community and contribute a new answer to a question on ""set theory fundamentals,"" providing clear explanations and examples.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1657,"Log in to your account, create a temporary test question in the Academia community titled ""Test Question for Deletion,"" then delete it and confirm its removal from your profile.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1658,"In the Super User community, post a temporary answer labeled ""Test answer for deletion"" to an existing question and then delete it, ensuring it no longer appears in your contributions.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
1659,"Log in to your account, add a comment on one of your own questions in the Ask Different community, and then delete the comment to verify its removal.
Only use http://stackexchange.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://stackexchange.com,webbench_education,knowledge_communities,knowledge_community_platform
