index,task,url,source,functional_category,profile,actions
309,"Log in to your Crunchbase account, create a watchlist called ""AI Startups 3"", and delete the entire list, confirming its removal.
Only use http://crunchbase.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.crunchbase.com,webbench_business,financial_data,information_reference_platform,"['create_list','delete_list']"
311,"Follow ""Tesla Inc."" Then access your followed companies list and remove ""Tesla Inc.,"" ensuring it is no longer in your update feed.
Only use http://crunchbase.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.crunchbase.com,webbench_business,financial_data,information_reference_platform,"['follow_entity','unfollow_entity']"
1176,"Log in and create a personalized watchlist by adding three companies (e.g., Apple Inc., Tesla, and Amazon) to monitor their real-time performance.
Only use http://nasdaq.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.nasdaq.com,webbench_business,financial_data,information_reference_platform,"['create_list','add_to_list']"
1177,"In the Investor Relations' Contact Us page, submit a request for more detailed financial information for a selected company (e.g., Meta Platforms).
Only use http://nasdaq.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.nasdaq.com,webbench_business,financial_data,information_reference_platform,"['send_message']"
1178,"Log in, add Apple Inc. to your watchlist, then remove it from your personalized watchlist and verify that it no longer appears in your list.
Only use http://nasdaq.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.nasdaq.com,webbench_business,financial_data,information_reference_platform,"['add_to_list','remove_from_list']"
1184,"Log in, create a personalized watchlist, then access your personalized watchlist and update it by adding ""Tesla"" and ""Alphabet Inc."" to reflect your current interests.
Only use http://nasdaq.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.nasdaq.com,webbench_business,financial_data,information_reference_platform,"['create_list','add_to_list']"
2394,"Set up a new watchlist titled “Tech Giants” by adding Apple Inc., Tesla, and Amazon to it.
Only use https://www.bloomberg.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.bloomberg.com,webbench_business,financial_data,information_reference_platform,"['create_list','add_to_list']"
2395,"Log in to your account and set up a personalized portfolio list for tracking market indices, then add the NASDAQ Composite and FTSE 100 indices.
Only use https://www.bloomberg.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.bloomberg.com,webbench_business,financial_data,information_reference_platform,"['create_list','add_to_list']"
2396,"Set up a new watchlist titled “Tech Giants” by adding Apple Inc., Tesla, and Amazon to it, and remove Tesla from your “Tech Giants” watchlist and confirm that it no longer appears on the list.
Only use https://www.bloomberg.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.bloomberg.com,webbench_business,financial_data,information_reference_platform,"['create_list','add_to_list','remove_from_list']"
2402,"Set up a new watchlist titled “Tech Giants” by adding Apple Inc., Tesla, and Amazon to it., then search for MSFT and add it to the existing list of companies.
Only use https://www.bloomberg.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.bloomberg.com,webbench_business,financial_data,information_reference_platform,"['create_list','add_to_list']"
2534,"Log in to your Investing.com account, create a new watchlist titled ""Tech Stocks,"" and add Apple Inc., Microsoft, and NVIDIA to it.
Only use https://www.investing.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.investing.com,webbench_business,financial_data,information_reference_platform,"['create_list','add_to_list']"
2535,"Sign in and set up a new price alert for Bitcoin to notify you when its value falls below 20000.
Only use https://www.investing.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.investing.com,webbench_business,financial_data,information_reference_platform,"['create_alert']"
2537,"Log in and configure a notification alert for the S&P 500 index to activate when it climbs by more than 2% during a trading session.
Only use https://www.investing.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.investing.com,webbench_business,financial_data,information_reference_platform,"['create_alert']"
2540,"Log in, add Tesla stock to your watchlist, then remove it and verify its complete removal from your list.
Only use https://www.investing.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.investing.com,webbench_business,financial_data,information_reference_platform,"['add_to_list','remove_from_list']"
2547,"Log in and change your site language setting to French.
Only use https://www.investing.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.investing.com,webbench_business,financial_data,information_reference_platform,"['update_user_preferences']"
955,"Create an account and Log in to your Kmart account, create a new wishlist titled ""Family Essentials,"" and add a ""Children's Toy"" along with a ""Kitchen Appliance"" to it.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.kmart.com.au,webbench_shopping,other,information_reference_platform,"['create_list','add_to_list']"
956,"Add a new shipping address to your Kmart account by providing all required details such as street address, city, state, and postal code.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.kmart.com.au,webbench_shopping,other,information_reference_platform,"['update_address_and_payment']"
957,"Subscribe to Kmart's newsletter by entering your email address to receive weekly deals and promotional offers.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.kmart.com.au,webbench_shopping,other,information_reference_platform,"['subscribe']"
958,"Log in to your Kmart account, create a new wishlist titled ""Holiday Gifts,"" and add 3 items representing gifts for him, for her, and for kids.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.kmart.com.au,webbench_shopping,other,information_reference_platform,"['create_list','add_to_list']"
959,"Submit a customer query regarding the availability of ""Organic Bedding"" using Kmart’s online contact form.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.kmart.com.au,webbench_shopping,other,information_reference_platform,"['send_message']"
960,"Log in to your Kmart account, add a ""Camera"" to your shopping cart, then remove the ""Camera"" item from your shopping cart, and confirm its deletion from the cart.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.kmart.com.au,webbench_shopping,other,information_reference_platform,"['add_to_cart','remove_from_cart']"
961,"Log in, create a ""Family Essentials"" wishlist and add 3 items including a children's toy. Then access your ""Family Essentials"" wishlist, remove the toy item, and verify that it is no longer listed in the list.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.kmart.com.au,webbench_shopping,other,information_reference_platform,"['create_list','add_to_list','remove_from_list']"
967,"Login, add wireless headphones to your shopping cart, then modify the quantity of a ""Wireless Headphones"" item in your shopping cart to 2 and verify that the total price is recalculated accurately.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.kmart.com.au,webbench_shopping,other,information_reference_platform,"['add_to_cart','update_cart']"
968,"Adjust your newsletter subscription preferences from daily updates to a weekly digest for promotional alerts and deals.
Only use http://kmart.com.au/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.kmart.com.au,webbench_shopping,other,information_reference_platform,"['update_notification_settings']"
