ID,Starting URL,Category,Task
1852,https://www.today.com,CREATE,"Create a new personal playlist titled “My Favorite Today Clips” by adding two selected segments from the on-demand video library.
Only use http://today.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1853,https://www.today.com,CREATE,"Save an article about summer recipes to your reading list and add a brief note explaining why you found it interesting.
Only use http://today.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1854,https://www.today.com,CREATE,"Subscribe to the Today newsletter by entering your email address for breaking news and lifestyle updates.
Only use http://today.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1855,https://www.today.com,CREATE,"Add two articles from the Health section to your saved items and write a short note for each about what you learned.
Only use http://today.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1856,https://www.today.com,CREATE,"Log into your account and set up a custom keyword alert for “election results” to receive notifications for related updates.
Only use http://today.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1857,https://www.today.com,DELETE,"Remove an article on “urban gardening” that you previously saved from your reading list, and double-check that it no longer appears.
Only use http://today.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1863,https://www.today.com,UPDATE,"Log in to your Today account and update your notification preferences to switch from breaking news alerts to local weather updates.
Only use http://today.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1864,https://www.today.com,UPDATE,"Find and save 5 articles to the saved items list. Then reorder your saved items list so that the most recently published articles appear at the top of the list.
Only use http://today.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1865,https://www.tomsguide.com,CREATE,"Sign up for the Tom's Guide newsletter by entering your email and selecting the weekly technology updates option.
Only use http://tomsguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1866,https://www.tomsguide.com,CREATE,"In your account settings, set up a customized newsletter subscription by selecting topics such as ""Gaming"", ""Laptops"", and ""AI"".
Only use http://tomsguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1867,https://www.tomsguide.com,CREATE,"Create a personal reading list titled ""Weekend Reads"" in your Tom's Guide profile and add three articles from different sections.
Only use http://tomsguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1868,https://www.tomsguide.com,FILE_MANIPULATION,"Locate the downloadable PDF version of the ""How to Enable 2FA"" guide on Tom's Guide, download it, and verify that the filename contains the text ""2FA"".
Only use http://tomsguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1874,https://www.tomsguide.com,UPDATE,"Log into your Tom's Guide account and ensure subscription updates are weekly. Then update your newsletter subscription from receiving weekly updates to daily tech news.
Only use http://tomsguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1875,https://www.tomsguide.com,UPDATE,"Create and modify a saved articles list ""Tech Reviews"" by renaming it to ""Latest Tech Reviews"" and adding a new article review about gaming laptops.
Only use http://tomsguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1876,https://www.tomsguide.com,UPDATE,"After subscribing to the newsletter, update your subscription preferences to also include topics like special offers and product discounts.
Only use http://tomsguide.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1994,https://www.usmagazine.com,CREATE,"Subscribe to the “Celebrity Scoop” daily newsletter by entering your email address, then record the confirmation message displayed on the screen.
Only use http://usmagazine.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1995,https://www.usmagazine.com,CREATE,"Create an account on UsMagazine.com (if you haven’t already) and set your profile preferences to receive alerts for breaking celebrity news.
Only use http://usmagazine.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1996,https://www.usmagazine.com,CREATE,"Use the website’s built-in share functionality to generate a shareable link for the article “Celebrity Style: Top 10 Must-Have Accessories” and copy the link for future reference.
Only use http://usmagazine.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1997,https://www.usmagazine.com,CREATE,"Write a celebratory comment wishing “Happy Birthday” on the “Happy Birthday [Celebrity Name]” article, including a personal note about why you admire the celebrity.
Only use http://usmagazine.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1998,https://www.usmagazine.com,CREATE,"Complete the profile preference survey available on UsMagazine.com by selecting “Film” as your favorite celebrity category, then save your preferences and note the confirmation message.
Only use http://usmagazine.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
1999,https://www.usmagazine.com,DELETE,"Create a temporary newsletter subscription alert for “Fashion Updates,” then navigate to the subscription management section to remove the alert and confirm its deletion.
Only use http://usmagazine.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2000,https://www.usmagazine.com,FILE_MANIPULATION,"Locate and download the PDF version of the “Celebrity Style: Top 10 Trends for Spring” feature from UsMagazine.com, then verify that the downloaded file name contains the phrase “Spring-Trends.”
Only use http://usmagazine.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2006,https://www.usmagazine.com,UPDATE,"Log in to your UsMagazine.com account, navigate to the newsletter subscription settings, change your subscription frequency from “Daily” to “Weekly,” and then verify the update on the settings page.
Only use http://usmagazine.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2007,https://www.usmagazine.com,UPDATE,"Access your account’s profile preferences and add “Fashion Trends” as an additional interest category, ensuring the new category appears in your interests list.
Only use http://usmagazine.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2008,https://www.usnews.com,CREATE,"Subscribe to the US News email newsletter by selecting the topics ""Education"" and ""Health,"" then record the confirmation message shown on-screen.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2009,https://www.usnews.com,CREATE,"Save an article about the latest college admissions trends to your reading list and verify that it appears under your Reading List.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2010,https://www.usnews.com,CREATE,"Register as a new user on US News, customize your profile preferences to prioritize ""Finance"" and ""Health"" articles, and confirm that your dashboard reflects these interests.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2011,https://www.usnews.com,CREATE,"Create a new folder within your saved articles labeled ""Research"" and add two articles about university rankings, then verify that both articles are correctly filed.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2012,https://www.usnews.com,CREATE,"Sign up for a special weekly newsletter on US News focused solely on ""Consumer Advice"" by selecting that topic and follow through with the subscription process.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2013,https://www.usnews.com,CREATE,"Using your account, create a personalized reading list named ""Weekend Reads"" by adding one article each from the Politics, Health, and Education categories, then verify the list’s contents.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2014,https://www.usnews.com,CREATE,"Log in to your account and select three topics of interest to personalize your homepage content, then verify that these topics are now highlighted on your dashboard.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2015,https://www.usnews.com,DELETE,"Log in, save an article on ""college rankings"" to your reading list, then remove it and confirm that it no longer appears in your saved items.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2016,https://www.usnews.com,DELETE,"Save two articles into a folder named ""On My List,"" then delete one article from that folder and verify that only the remaining article is still listed.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2022,https://www.usnews.com,UPDATE,"Create an articles list folder called Favorites. Within your saved articles list, rename the folder ""Favorites"" to ""Must Read"" and verify that the new folder name appears in your account.
Only use http://usnews.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2125,https://www.wired.com,CREATE,"Log in to Wired.com, subscribe to the Wired Daily newsletter using your email address, and confirm the subscription via the on-screen confirmation message.
Only use http://wired.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2126,https://www.wired.com,CREATE,"Register for a new Wired.com account and then sign up for the weekly tech digest newsletter using the newly created account.
Only use http://wired.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2127,https://www.wired.com,CREATE,"Sign up for a Wired.com newsletter focusing on tech culture updates, ensuring your email is confirmed by the subscription process.
Only use http://wired.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2128,https://www.wired.com,CREATE,"While on Wired.com's homepage, select a featured article and use the provided social media share button to generate a shareable link; output the link text.
Only use http://wired.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2134,https://www.wired.com,UPDATE,"Log in to Wired.com and ensure your newsletter subscription settings are on daily updates. Then modify your newsletter subscription settings to switch from daily updates to weekly summaries; verify that the changes are saved.
Only use http://wired.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2135,https://www.wired.com,UPDATE,"Log in to your Wired.com account and update your profile by changing your display name to ""TechGuru""; confirm the change on your profile page.
Only use http://wired.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2136,https://www.wired.com,UPDATE,"Access your account settings on Wired.com and update your newsletter preferences to receive only the ""Technology"" and ""Culture"" newsletters.
Only use http://wired.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2275,https://medium.com/explore-topics,CREATE,"Log in to your Medium account, create a new draft article titled ""The Future of Remote Work,"" and write an introduction paragraph describing current trends.
Only use https://medium.com/explore-topics to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2276,https://medium.com/explore-topics,CREATE,"Write a new story titled ""My Journey in Tech"" that incorporates a blockquote and tags an author using the @ mention feature; save it as a draft.
Only use https://medium.com/explore-topics to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2277,https://medium.com/explore-topics,CREATE,"Create a new publication on Medium named ""Innovate Insights,"" add a descriptive bio, and simulate inviting a contributor by entering their email address.
Only use https://medium.com/explore-topics to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2278,https://medium.com/explore-topics,CREATE,"Write a comment under a Medium article in the ""Data Science"" category that praises the content and includes an @ mention of another Medium user.
Only use https://medium.com/explore-topics to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2279,https://medium.com/explore-topics,CREATE,"Draft an article titled ""Sustainable Energy: A New Era"" and format content using both bold and italic text to highlight key points.
Only use https://medium.com/explore-topics to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2280,https://medium.com/explore-topics,CREATE,"Draft an article titled ""Digital Nomad Life"" with a two-paragraph introduction and include a concluding quote block.
Only use https://medium.com/explore-topics to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2281,https://medium.com/explore-topics,DELETE,"Log in to your Medium account, draft an article called ""Nomad"". Then find the draft article titled ""Nomad"" and permanently delete it; then confirm that it no longer appears in your drafts.
Only use https://medium.com/explore-topics to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2282,https://medium.com/explore-topics,DELETE,"Log in to your Medium account, post a comment on an article in the ""Data Science"" category, and subsequently delete that comment—confirm its removal from the discussion.
Only use https://medium.com/explore-topics to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2288,https://medium.com/explore-topics,UPDATE,"Access your Medium profile settings, modify your bio to include a personal motto about creativity, and save the changes.
Only use https://medium.com/explore-topics to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2443,https://www.countryliving.com,CREATE,"Compose and submit an email to Country Living’s editorial team proposing a new article idea on sustainable country home living.
Only use https://www.countryliving.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2444,https://www.countryliving.com,CREATE,"Write a recipe adaptation note in a text file for a Country Living recipe, detailing possible ingredient substitutions you would try. Return the link to the original recipe as well.
Only use https://www.countryliving.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2445,https://www.countryliving.com,CREATE,"Draft an email in a text editor to inquire about the differences between Country Living’s digital and print magazine subscriptions.
Only use https://www.countryliving.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2446,https://www.countryliving.com,CREATE,"Compose a message to the Country Living newsletter team asking for seasonal decorating tips, then simulate sending it via email.
Only use https://www.countryliving.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2447,https://www.countryliving.com,CREATE,"Write a personal testimonial in a text document about how a Country Living DIY project inspired a home improvement project.
Only use https://www.countryliving.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2448,https://www.countryliving.com,CREATE,"Develop an outline for a future garden design inspired by tips from the Gardening section and save it as a text file.
Only use https://www.countryliving.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2449,https://www.countryliving.com,CREATE,"Compose a suggestion in a text editor proposing a new feature, such as a DIY video tutorial series, for the Country Living website.
Only use https://www.countryliving.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2450,https://www.countryliving.com,DELETE,"Log in to your account, add an article to your saved reading list, then delete it and verify that it no longer appears.
Only use https://www.countryliving.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2451,https://www.countryliving.com,DELETE,"Log in to your Country Living profile and add a recipe to your favorites list. Then delete a saved recipe from your favorites list, ensuring it is completely removed.
Only use https://www.countryliving.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2498,https://www.express.co.uk,CREATE,"Click the social media share button on a chosen Express article (e.g., Facebook) and capture the share confirmation prompt or message that appears.
Only use https://www.express.co.uk/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2499,https://www.express.co.uk,CREATE,"If available, use the website’s “save article” or favorites feature to add three articles to your personal list and then verify that all three are saved and accessible.
Only use https://www.express.co.uk/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2500,https://www.express.co.uk,CREATE,"Post a comment on a political opinion article that includes your perspective on the discussion—and if a rating option is provided, include a star rating—and confirm that both the comment and rating are visible.
Only use https://www.express.co.uk/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2695,https://www.vogue.com,CREATE,"Sign up for the Vogue newsletter by entering your email in the subscription form and confirm the success message.
Only use https://www.vogue.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2696,https://www.vogue.com,CREATE,"Sign in, create a custom reading list by bookmarking your three favorite Vogue articles and then output the titles of these saved articles.
Only use https://www.vogue.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2697,https://www.vogue.com,CREATE,"Register for early access notifications for upcoming Vogue events by buying a subscription to Vogue Club Annual Membership.
Only use https://www.vogue.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2698,https://www.vogue.com,DELETE,"Log in to your Vogue account, add an article to your saved reading list, then remove it and confirm that the reading list is updated.
Only use https://www.vogue.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2699,https://www.vogue.com,DELETE,"Log in to Vogue.com, subscribe to their newsletter then remove your newsletter subscription, then confirm that you no longer receive promotional emails.
Only use https://www.vogue.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2705,https://www.vogue.com,UPDATE,"Log in to your Vogue account, modify your newsletter subscription settings by selecting Vogue Daily and Vogue Weddings.
Only use https://www.vogue.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2706,https://www.vogue.com,UPDATE,"Log in to your Vogue account, update your profile by changing your display name and saving the changes successfully.
Only use https://www.vogue.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
2707,https://www.vogue.com,UPDATE,"Log in to your account, access your custom reading list, and add a new Vogue article to it; then verify that the list has been updated.
Only use https://www.vogue.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site."
